"gene_id" "Cu_deficient" "Cu_deficient_crr1" "Cu_deficient_crr12" "Cu_sufficient" "Fe_deficient_Min" "Fe_limited_Min" "Fe_repleted_Min" "H2O2_t0" "H2O2_t05" "H2O2_t1" "N_deprived" "N_repleted" "S_deprived" "S_deprived_ars11" "S_repleted" "S_repleted_ars11" "singlet_4A" "singlet_sor1" "TAP_recipe1" "TAP_recipe2"
"Cre03.g191050" 148.75 67.29 78.6136 182.776 118.926 92.6933 132.69 201.855 184.476 196.65 88.5785 146.911 39.3291 63.7657 132.56 119.282 69.0407 69.9813 157.571 148.095
"Cre03.g191150" 8.92196 10.1345 8.73627 8.79437 6.99569 7.03683 6.3353 3.92759 5.83874 6.02047 4.89024 4.6364 9.68471 21.3084 11.1441 11.9067 4.33654 6.31463 9.25458 7.45932
"Cre03.g191200" 2.12854 1.91041 2.99795 1.39788 1.48915 1.57998 1.36467 1.12259 0.916636 1.21994 1.48844 1.86077 2.32854 2.1889 2.09701 3.1638 2.89737 5.02054 1.42351 1.82156
"Cre03.g191250" 121.988 87.7311 93.4077 34.2899 598.807 926.283 670.493 65.9563 66.8176 68.8516 45.4831 257.457 49.5801 77.6089 42.4164 83.2244 91.1752 109.974 178.491 177.93
"Cre03.g191300" 3.65028 5.67355 5.65302 2.45233 15.7439 12.2297 18.9034 9.43713 7.54768 7.32376 0.226494 7.24411 29.3026 7.19309 11.6437 15.3648 1.86492 2.99449 12.5403 15.1862
"Cre03.g191400" 0.0231412 0 0.0255693 0.0217448 0 0.0176335 0 0 0 0.00619263 0 0 0.000313868 0.00081418 0 0 0.0842259 0 0 0
"Cre03.g191550" 3.32214 2.58043 2.40117 3.38546 2.41307 1.96351 2.64075 3.26028 4.18905 4.4698 4.69884 3.8434 2.85537 2.00539 4.52964 2.59014 2.28584 2.17212 3.02373 2.91991
"Cre03.g191650" 2.78039 1.00797 1.79751 2.66757 1.05752 0.710763 1.40998 2.17513 0.962122 0.558436 2.42321 1.60726 0.692696 0.577153 1.32032 1.06985 0.571638 0.483495 1.61224 1.21752
"Cre03.g191700" 2.7148 1.99991 2.32323 3.45037 1.95011 1.47577 1.84668 2.87405 1.50448 2.65863 2.85989 3.00536 2.0183 2.72756 3.07628 3.32359 5.34987 4.48568 3.18126 2.70234
"g3969" 0.961688 0.851727 1.38365 0.74048 0.503624 0.726909 0.641693 1.70569 1.25529 2.39639 0.244933 0.101702 0.616214 0.541588 0.526795 1.07048 1.75351 1.61296 1.04815 1.03988
"Cre03.g191850" 27.3513 23.6195 19.3923 24.5154 15.9952 15.6832 17.4683 13.2159 11.4021 14.3662 16.8545 16.3952 22.3954 27.8623 18.8023 16.6778 47.4538 29.2956 18.2294 18.8478
"Cre03.g192000" 12.0183 7.39064 9.00967 13.007 3.59153 2.66087 2.79298 5.88053 8.87587 10.6381 4.97064 6.99258 8.44307 15.1829 11.5612 14.1312 12.8896 6.96971 6.33641 4.47932
"Cre03.g192100" 1.64616 0.737217 0.344583 1.43136 0.898263 2.12036 0.117184 0.742608 0.333425 0.738952 9.98097 0.586612 2.18029 0.18296 1.29034 0.770796 0 0.115622 0.671168 0.50325
"Cre03.g192250" 8.72582 3.80007 7.71416 9.0186 3.60686 4.25646 4.0581 13.5137 8.93116 7.25233 3.73252 8.22808 4.43037 1.03427 4.36851 8.11583 1.58887 1.0529 6.87974 8.06553
"Cre03.g192400" 6.78773 4.43693 7.09444 8.04617 2.04956 1.91424 2.04369 4.26808 3.78403 3.62618 2.73813 3.7748 4.74683 4.47957 7.49358 8.0879 10.95 7.23717 6.36416 6.27874
"Cre03.g192450" 1.49934 1.6328 1.9328 1.80454 1.73718 1.45547 1.53819 1.6872 2.28857 1.76348 3.10758 1.52367 1.74384 0.794366 1.13944 1.14694 1.22714 1.30096 1.67179 1.57847
"g3984" 0.0986263 0.120945 0.0780888 0.105149 0.0453784 0.0510443 0.0761082 0.0272303 0.087577 0.0386346 0.0375941 0.00841037 0.0373315 0.116572 0.0216527 0.125748 0.335316 0.221077 0.105899 0.0990699
"Cre03.g192600" 12.3724 8.65528 4.86272 15.4971 13.0875 10.1886 12.1751 14.4707 12.0352 8.27674 12.9898 7.8771 9.42718 9.11994 7.50665 4.37887 4.16501 8.90165 11.6246 13.6325
"g3987" 0.107187 0.388774 0.0824552 0.13063 0.14719 0.237899 0.47389 0.0759162 0.118329 0.219912 0.254289 0.106331 0.0240891 0.127396 0.0449159 0.187202 0 0 0.355222 0
"Cre03.g192750" 0.0354296 0.2854 0.292251 0.105883 0.0552725 0.0603774 0.0426927 0.00932133 0.0280323 0.0734914 0.0569323 0.0340626 0.13679 0.122221 0.0375445 0.162796 0.104139 0.0805583 0.0265376 0.00923427
"Cre03.g192900" 1.77879 0.66967 1.3891 1.86621 1.25203 1.39871 1.18285 1.58224 0.930434 0.564604 2.06587 1.3861 1.07208 3.59002 1.35601 1.53255 0.423502 1.41629 1.16925 1.03221
"Cre03.g192950" 0.0704172 0.667664 0.978826 0.0932008 0.0959639 0.134294 0.134328 0.0617892 0.108866 0.250729 0.204195 0.135412 0.139657 0.0302979 0.118905 0.116832 0.0765999 0.00157108 0.00250549 0.0930611
"Cre03.g193050" 2.6871 4.13935 1.79268 2.00526 2.2988 1.90524 2.45087 1.63186 1.69659 1.66608 3.68766 2.71059 3.43308 3.07949 1.79812 3.90904 4.03316 4.27434 3.28039 2.91588
"Cre03.g193200" 24.5962 11.8508 16.5033 26.8588 19.1069 20.5637 19.2295 17.6969 22.6026 28.6608 26.1924 10.7322 18.186 91.5921 20.0455 13.781 40.7324 69.9058 32.7878 36.6089
"Cre03.g193400" 5.48658 5.4061 5.84254 5.87433 11.3794 10.8708 13.9781 6.08139 5.12127 5.5463 6.55102 10.1884 10.7865 7.1332 4.89718 4.92499 5.10625 7.51128 11.3793 11.1344
"Cre03.g193500" 11.4161 4.09355 9.27001 10.2174 34.308 36.5327 38.0799 11.5915 9.58236 9.41158 78.2663 12.8426 5.94547 13.4193 3.82837 2.89777 9.20803 9.17577 22.5052 22.116
"Cre03.g193550" 8.26811 7.17453 7.90676 9.78652 3.31155 2.23421 2.66862 4.93575 3.71085 4.18999 2.9599 4.37267 5.5454 17.6343 7.65439 7.28593 7.90731 6.63676 6.85931 10.0888
"Cre03.g193750" 42.937 67.087 59.6129 50.4608 79.8666 79.6224 98.0957 91.8489 75.987 73.7014 20.6464 96.5452 30.8657 17.1107 53.799 64.5872 216.501 147.778 74.738 74.9406
"Cre03.g193900" 51.3661 76.9108 51.3127 61.1251 58.5428 63.3964 49.064 69.7517 69.4361 72.4026 51.2166 86.0132 70.9671 39.6999 69.2621 58.0362 86.0595 78.8691 111.239 102.547
"Cre03.g194000" 14.9264 12.4172 13.3299 14.5408 14.2788 13.3618 13.5831 11.413 11.9027 14.4664 17.3377 20.1421 22.6872 24.4769 20.7385 17.0367 13.0247 19.2399 10.7467 10.0188
"Cre03.g194050" 0.349329 0.576368 0.220335 0.289912 0.169121 0.144412 0.0679049 0.421787 1.8076 4.26739 0.0559531 0.331375 0.32637 0.184921 0.359694 0.257608 0 0.31209 0 0.12248
"Cre03.g194150" 41.3359 23.1182 17.47 49.2624 33.9475 35.8273 30.0773 57.3971 32.1637 20.7448 27.7427 17.9677 5.96893 17.544 13.8349 10.1232 2.86198 40.6265 47.296 51.6424
"Cre03.g194200" 180.198 118.154 153.381 204.191 107.686 76.796 131.95 191.439 157.487 119.816 163.794 123.336 35.8072 19.938 151.257 113.199 64.9615 47.9417 146.411 137.151
"Cre03.g194350" 35.6543 33.56 36.0089 38.9799 32.394 32.2218 29.0497 34.1583 48.0131 77.1387 17.2324 55.1824 36.0847 18.0594 77.9106 55.3166 134.22 44.8744 32.716 35.1272
"Cre03.g194600" 1.47517 13.0905 4.46459 1.77964 3.28455 3.08099 4.16191 1.4051 1.09999 0.913864 16.3418 5.24973 16.0776 3.24573 7.03331 4.49812 8.60878 24.3874 1.00251 1.67509
"Cre03.g194625" 0.69992 1.70055 0.67784 0.696597 1.16729 2.06224 0.970271 0.988135 0.808623 1.09501 1.77255 1.07477 1.07504 0.495108 0.819083 0.999682 1.52136 2.02273 0.608218 0.99733
"Cre03.g194700" 0.922163 2.24843 0.965551 0.439626 3.12989 3.51853 2.64083 0.250634 1.13061 1.70052 4.37336 1.03635 4.06455 1.41289 0.507711 0.730491 0.0671762 0.184835 0.0517855 0.193613
"Cre03.g194850" 232.605 216.493 246.39 274.158 155.52 171.407 157.035 453.998 404.113 409.471 130.789 355.801 250.065 122.033 472.477 245.7 409.072 390.802 484.18 499.952
"Cre03.g195100" 7.76557 4.52287 4.54867 9.48833 10.3011 8.67243 13.7793 5.63747 3.9265 4.4866 14.2951 8.77451 6.92766 2.99782 9.81671 10.7016 4.78768 1.93672 4.58149 4.54112
"Cre03.g195150" 0.875089 0.55982 1.30321 0.817586 3.55543 2.70635 3.38525 2.57136 1.53903 1.45885 0.551128 0.675549 0.931419 0.495376 0.488486 0.672573 0.226345 1.60276 2.0659 1.56878
"Cre03.g195400" 305.178 404.239 325.875 345.499 949.179 1131.79 1020.08 428.641 417.537 504.412 39.839 666.911 162.501 550.399 207.768 313.91 758.571 809.886 861.959 807.136
"Cre03.g195450" 0.430452 1.28477 0.951581 0.97426 0.640825 0.58336 0.272913 0.636017 0.544896 0.76039 0.0786286 1.39099 0.726393 1.04532 1.69568 2.61514 0 0.199633 0.398027 0.370821
"g4051" 6.27269 4.74326 5.28539 5.3808 12.2413 15.2478 12.5651 3.20731 3.69659 7.61673 18.05 6.91902 13.4986 72.1347 6.678 5.97781 8.76334 21.5713 4.5374 4.90725
"Cre03.g195550" 2.44349 1.43849 1.66614 2.31902 1.17362 0.806568 1.15947 1.73962 0.564499 0.551325 2.74073 1.85691 1.5485 1.91189 2.12267 2.17505 1.25731 1.78829 2.6454 2.46696
"Cre03.g195600" 2.8162 3.27355 2.65907 3.31393 3.05446 2.86956 2.33124 2.6757 1.02365 1.44711 4.2192 2.33999 4.13278 5.84164 2.75477 2.56835 2.37297 5.01744 2.57843 2.7201
"Cre03.g195750" 3.64466 3.74534 2.52864 3.89448 1.5056 0.855204 1.31083 2.00684 3.06445 4.90281 3.03835 3.64577 3.32066 4.71683 5.34098 6.30924 3.10631 5.82823 2.19127 1.53662
"Cre03.g195900" 3.18193 2.26156 2.52372 2.73967 2.51621 2.17232 2.32213 2.14521 1.41084 1.03564 2.53751 1.28866 2.15498 3.79076 2.60846 3.35648 0.689662 0.838119 1.49716 2.15332
"Cre03.g195950" 1.41245 14.8261 5.47777 0.844827 5.28496 7.65909 7.10704 2.44558 2.47516 2.51597 1.42787 0.49586 4.40202 0.0759132 1.33274 0.418908 1.08764 0.398513 3.78899 4.0754
"Cre03.g196050" 4.35615 5.14786 2.28901 6.07133 4.11662 6.02788 4.06326 3.45834 5.64898 9.61468 2.70178 4.46277 4.82484 4.37077 5.16815 5.8871 2.61808 4.41721 3.63084 4.43268
"Cre03.g196150" 11.6867 6.379 12.3974 12.6347 7.04519 5.84967 8.21127 9.96173 9.02447 7.98693 4.25283 9.96217 3.76145 4.6047 7.94037 6.89601 10.1488 7.37138 8.55969 11.3538
"Cre03.g196200" 4.54607 4.19345 3.17825 5.10374 2.97371 2.27136 3.03895 5.57816 3.70483 4.34299 10.3015 6.87035 2.11905 9.71294 3.76756 1.23129 6.93906 4.63307 3.31031 3.8712
"Cre03.g196250" 6.81934 27.1081 8.60881 6.08357 8.79198 7.14747 10.4566 4.39667 6.37727 4.96837 75.125 25.0466 3.3895 15.9314 3.40444 3.13827 2.96123 3.72135 7.42806 5.48474
"Cre03.g196300" 0.105908 0.127955 0.0735094 0.0217603 0 0 0.0251287 0 0 0.0066565 0.103417 0 0.488543 0.116952 0.130857 0.120616 0 0.0832423 0 0
"Cre03.g196350" 11.3661 7.56152 8.14374 16.4431 10.7537 7.76534 12.7502 16.1684 9.90892 11.6966 3.67887 7.55354 2.87875 2.44676 9.15603 5.67009 0.299536 0.520096 14.9924 14.8768
"Cre03.g196600" 2.45782 2.29848 2.12691 2.40737 1.56841 1.21534 1.093 1.5264 1.17105 1.22582 2.39287 2.16954 2.54439 1.96313 2.44317 2.7479 2.56951 2.00526 1.27824 1.73361
"Cre03.g196700" 0.460771 1.15297 1.10682 0.549824 0.696761 0.95586 0.55754 0.639184 0.46232 0.589653 1.86472 1.50338 1.22003 0.950291 0.785934 0.555284 1.98107 0.69184 1.50858 0.999171
"Cre03.g196750" 0.916569 1.58734 1.23512 1.04545 1.14625 1.29959 1.34994 1.35049 0.698793 0.52407 3.53162 1.93144 5.76626 3.20068 5.30895 3.44052 0.969011 0.988153 1.22791 0.879519
"Cre03.g196800" 0 0.239897 0 0 0 0 0 0 0.0442288 0 0.0556776 0.0649997 0 0 0 0 0 0 0 0
"Cre03.g196850" 19.8663 7.6314 7.47158 22.1868 9.54009 8.3787 8.86718 22.3606 15.8687 9.74121 13.1313 12.3451 5.09782 11.1382 11.3804 7.01233 0.532462 2.114 14.3867 15.2822
"Cre03.g196900" 27.8731 32.5784 29.5863 28.3277 15.5093 16.4127 13.0527 20.4444 22.581 25.6648 26.5968 32.0847 23.3748 37.022 28.2636 32.5573 73.5441 44.0206 22.1352 22.6038
"Cre03.g197000" 55.4498 24.7418 21.5123 67.7865 36.3839 43.3371 35.2567 72.1875 49.5156 33.9615 32.4807 30.2631 10.8485 13.7725 22.6282 13.111 3.35774 14.3256 46.6825 48.2033
"Cre03.g197100" 7.24516 14.5629 7.77815 11.316 6.32814 10.985 6.57524 13.716 7.89779 5.17732 55.4285 8.02331 9.66411 12.7151 7.27339 3.18915 2.06778 11.8891 5.92005 5.89048
"Cre03.g197150" 1.90236 1.06877 1.55664 2.27995 0.914444 0.845179 0.668348 0.993537 1.85556 2.30511 11.4024 1.14797 2.81482 12.2702 1.03483 0.888794 5.85936 3.57923 3.87351 4.47927
"Cre03.g197250" 1.41602 1.08138 1.42583 1.37318 0.915271 0.596568 0.899168 1.13198 1.02472 1.12788 1.7255 1.77734 2.22319 1.53145 1.79491 1.63693 1.19238 1.83348 0.815186 0.489958
"Cre03.g197300" 2.82796 3.02378 1.58731 2.32482 8.12196 9.36159 10.0167 1.49742 6.91782 6.81394 1.38979 2.75231 3.41352 10.9511 3.96773 3.59946 3.03731 3.05222 2.87545 3.83928
"Cre03.g197400" 4.75279 3.21964 3.39854 4.64299 6.49393 7.30813 6.24091 5.9836 6.64586 7.72434 6.83711 6.47625 4.26574 4.37389 4.46473 4.50217 2.20785 2.14153 4.58276 5.1516
"Cre03.g197450" 40.5403 90.2659 37.8678 37.3779 30.5625 34.5655 27.6876 45.1054 51.23 65.5014 46.3863 76.4401 34.4513 25.299 49.0427 69.3658 90.2284 42.087 47.3002 49.5583
"Cre03.g197513" 7.17626 15.3361 10.2598 6.93715 20.3105 31.6734 20.5051 5.97989 6.01742 9.99239 2.66787 6.98913 19.6957 7.49612 4.67759 14.8826 10.0754 1.45467 8.89355 6.3821
"Cre03.g197600" 1.76445 1.64757 1.12835 2.14464 2.10108 1.74095 2.09313 1.96439 1.90837 1.83976 1.45072 1.63856 0.888987 0.813767 1.62571 2.21434 0.917055 0.623435 1.33357 1.67014
"Cre03.g197700" 0.823597 1.23757 1.45436 1.0235 0.320509 0.219317 0.25743 0.89606 0.854235 1.16119 1.02607 2.1493 1.20711 0.306657 2.67057 4.04007 1.52586 1.01021 0.571861 0.45084
"Cre03.g197750" 7.16803 6.55526 5.08332 9.95421 4.92616 3.94459 5.4025 11.3686 10.4809 12.2885 42.1738 39.9444 4.29454 1.42314 5.7957 7.11607 8.75055 5.22412 8.26938 10.8917
"Cre03.g197850" 4.59149 4.4436 3.20261 5.74577 5.19165 5.71311 5.08666 5.13768 6.2128 7.72525 10.8572 7.51424 6.19221 4.96902 6.44534 3.39469 4.25352 4.41779 5.82729 7.05307
"Cre03.g197900" 6.56628 11.1709 7.75199 6.5337 7.35448 7.51735 8.40031 8.40859 5.64924 7.52664 8.45232 8.58926 4.55211 5.71189 6.20657 5.03361 2.1569 5.63411 8.26893 7.52773
"Cre03.g198000" 6.23982 6.39876 5.84266 7.26472 14.2863 17.6217 15.0674 9.48252 6.77617 6.29637 8.8689 8.85686 7.90457 9.8071 8.06309 5.83149 4.32647 5.33193 6.9356 6.91059
"Cre03.g198050" 16.3461 6.76928 10.5275 18.0346 47.4719 44.0785 55.0683 18.0782 15.0224 17.3096 8.63927 22.5891 5.70908 8.47406 11.131 4.02055 18.0011 16.9516 35.753 33.3327
"Cre03.g198150" 5.72102 5.86787 5.30817 5.53406 6.98918 6.54825 7.10116 5.73204 6.9487 7.88542 11.1084 8.10745 6.25844 7.64835 5.87429 5.11731 6.91018 5.33844 5.4708 6.31452
"Cre03.g198200" 2.55195 1.37348 2.46491 2.23003 4.48824 4.89746 5.35542 3.07051 2.92656 2.87552 7.19955 6.47406 3.3014 2.28388 2.98868 2.56168 0.646773 1.82688 2.60595 2.7392
"g4107" 2.66008 0.677354 1.5667 2.38011 5.22151 3.96539 5.2162 5.12837 5.14089 3.31796 1.58245 2.66572 1.72237 0.387512 0.932463 0.949203 0.777853 0.269312 2.07444 1.54128
"Cre03.g198450" 3.78867 3.56224 3.05322 4.3472 6.25076 6.83068 7.11124 4.93962 4.47746 5.51871 5.40694 5.64906 3.6716 5.22614 4.06162 5.40995 2.39869 4.72456 5.30085 4.71587
"Cre03.g198500" 0.801606 1.07214 1.9965 1.01476 1.76781 2.11765 1.13368 1.16805 1.09457 1.54103 1.01754 0.900089 0.00254057 0.0306105 0.0201803 0.0791902 2.45707 3.00202 1.11096 0.978778
"g4119" 0.367469 0.386666 0.280879 0.165896 0.117914 0.121412 0.0555534 1.2284 0.854212 0.911811 0.077815 0.0581887 1.87217e-05 0.0103621 0.00035571 0.0102358 0.915973 0.954248 0.126246 0.462422
"g4121" 0.242077 0.134067 0.143028 0.448817 0.145629 0.139689 0.0961832 0.897198 0.61766 0.863207 0.0980509 0.0969431 0.0988733 0.0993476 0.0299698 0.151807 1.83237 1.82911 0.375892 0.426316
"g4123" 0.185661 0.222267 0.0769916 0.15313 0.0267982 0.00130318 0.127329 0.571546 0.277336 0.705755 0.0416121 0.0432744 0.111455 0.0579739 0.189493 0.000211548 0.159894 0.0879842 0.235981 0.00431007
"g4124" 0.018284 0.221815 0.0867491 0.0939148 0.0182923 0.0209836 0.0544207 0.38397 0.349703 0.511962 0.125748 0.0383379 0.0474774 0.000920624 0.00467751 0.140869 0.0192289 0.0762118 0 0.075959
"g4130" 0.0548087 0.0115133 0.00717044 0.0460619 0.00428942 0.00343371 0.0176023 0.163314 0.0507938 0.0398493 0.209547 0.170233 0.026254 0.00872918 0.00840303 0.0451182 1.68392 0.922684 0.0951362 0.154787
"g4133" 0.971763 0.805703 0.436963 0.773626 0.561574 0.420214 0.494256 1.25416 0.71934 0.883809 0.950627 0.681452 0.535759 0.536137 0.296602 0.569215 1.03873 0.452526 0.158852 0.202951
"g4134" 0.172429 0.131812 0.116238 0.246807 0.852304 0.250499 0.737655 0.507313 0.29201 0.27406 0.338156 0.367077 0.0282605 0.0148825 0.00457331 0.0304249 0.29285 0.157848 0.0940844 0.138465
"g4135" 0.22897 0.259667 0.0842764 0.335505 0.0767148 0.0492486 0.0531326 0.197564 0.0861816 0.0954727 0.203405 0.158857 0.0135969 0.0278771 0.0102393 0.0174445 1.86692 0.336627 0.0659199 0.108128
"g4136" 0.457832 0.666586 0.385747 0.482047 0.358006 0.39119 0.557565 1.23246 0.76086 0.857125 0.572297 0.396377 0.167946 0.0844343 0.0665757 0.0929294 2.87837 1.93072 0.229159 0.393838
"g4141" 0.12735 0.756143 0.151193 0.205702 0.0402678 0.034811 0.0640472 0.0464325 0.00674875 0.0467801 1.92173 0.55665 4.36246 8.25933 1.95745 2.53261 0.099627 3.31295 0.113832 0.21619
"g4142" 0.0703587 0.0651975 0.0155033 0.0867498 0.0432769 0.0360978 0.0389915 0.0977766 0.0390974 0.0638419 0.164291 0.0459927 0.605202 0.375807 0.211522 0.219927 0.0321474 0.340836 0.055597 0.0384387
"g4143" 0.244338 0.126617 0.0839435 0.427639 0.175786 0.135484 0.162448 0.899838 0.725927 1.37828 0.162482 0.401154 0.0951235 0.483065 0.0940469 0.27921 1.78537 11.7625 1.49595 1.88299
"g4144" 0.109386 0.0434458 0.0480508 0.0690492 0.0366584 0.0198089 0.0394967 0.0122026 0.0158535 0.00491213 0.0193325 0.0202784 0.0307374 0.0381055 0.0248407 0.0162498 0.128822 0.0560113 0.02427 0.0468525
"Cre03.g208050" 106.741 95.7119 90.017 118.647 70.9647 55.0545 84.1902 167.33 138.021 129.401 77.4174 93.8935 27.7123 23.595 78.4192 54.9442 61.0768 54.9975 147.533 151.846
"Cre03.g208000" 35.5628 49.1968 34.5253 42.7299 38.349 41.563 36.6262 51.0631 59.3387 88.4978 26.7731 48.2303 36.6641 23.9167 50.1982 39.0241 116.844 62.1811 47.6414 48.0994
"Cre03.g207918" 2.69507 2.67291 2.48543 2.77634 2.05015 1.52787 1.62712 2.71388 2.52073 3.07385 2.00707 2.9206 2.19769 2.37943 3.50139 4.12268 1.84992 2.86002 2.24408 2.25939
"Cre03.g207900" 5.7763 20.1999 11.546 6.97246 6.97694 10.1765 5.29693 16.8804 9.83527 7.59787 1.0223 24.4949 5.12796 1.35319 11.9854 21.3827 0 0.532162 6.99971 7.54281
"Cre03.g207700" 32.611 37.4851 33.7833 36.6565 25.2638 20.304 21.4209 43.5045 45.85 54.7168 16.3004 40.8361 11.3435 11.6157 46.5839 45.3087 45.8231 16.669 46.1936 48.575
"Cre03.g207600" 5.48954 20.0861 6.67437 3.56966 11.4329 15.6713 9.3708 1.95583 9.08824 11.2758 23.9645 8.61148 52.8207 30.5372 7.53389 18.5906 6.28969 15.7996 2.07317 1.62255
"Cre03.g207550" 0.0771634 0.17122 0.113144 0.0723979 0.471269 0.237848 0.179062 0.0419375 0.149964 0.170796 0.0937199 0.0532234 0.207373 0.0328383 0.176775 0.109095 0.380856 0.996645 0.0370043 0.0242708
"Cre03.g207400" 31.6939 31.3626 30.4053 26.5181 24.5107 15.6398 25.4349 31.4696 22.743 15.2136 15.2397 45.8639 18.655 15.7233 33.0073 30.6604 10.8608 20.8495 25.8901 27.5861
"Cre03.g207300" 0.0532174 0 0 0.052982 0 0.0820297 0.0206812 0.0140255 0.0313173 0 0.0233822 0 0.0260901 0.103767 0.00355142 0.0485286 0.249192 0.0138542 0.00378115 0.00356427
"g4166" 6.99365 6.27602 7.9937 8.55026 1.98336 1.63884 2.51761 4.47416 7.42529 8.75383 4.48693 4.91454 13.6206 7.51388 6.73187 2.83387 8.682 11.0546 4.29169 5.82599
"Cre03.g207100" 5243.77 8626.25 5057.95 4914.79 13323.1 20641.9 14876.2 3571.28 3608.5 4759.99 3978.04 3869.16 6569.4 5161.46 6167.41 9855.52 50137.9 28406.5 15518.6 14879.5
"g4172" 0 0.163363 0.167548 0.21082 0.329821 0.086598 0.107094 0.454646 0.529983 0.472093 0 0.372605 0 0 0.250243 0.507159 0 0 0.589001 0
"Cre03.g206850" 6.19226 12.4821 4.60552 5.33773 13.2509 15.7623 12.4574 9.78766 6.66403 8.25011 6.45851 5.46101 10.0686 2.10208 6.6656 6.49433 9.26265 4.86537 8.95697 9.18054
"Cre03.g206800" 9.44189 16.5184 9.93872 10.3426 14.9847 13.8713 13.4703 7.77168 6.95961 5.76178 13.1499 13.7153 11.6086 9.97126 7.14437 7.7294 35.0188 58.0697 15.4642 14.4255
"Cre03.g206650" 3.06115 4.13741 2.11685 2.47441 4.93876 7.07798 6.11672 2.36444 4.02842 4.60385 5.52482 4.13439 2.92465 4.28784 2.46737 2.47968 5.16537 3.85167 1.80636 2.52837
"Cre03.g206600" 166.049 37.2162 68.501 192.568 85.6919 64.8548 98.5939 179.389 147.865 121.434 121.544 106.951 16.1774 33.1235 90.7727 57.4087 22.9853 60.2795 139.301 144.244
"Cre03.g206550" 24.8037 25.4288 17.5525 25.9978 15.9886 12.6413 18.2375 18.8933 12.174 6.12261 12.0565 14.3539 16.6399 12.0085 28.6079 18.6735 16.1254 14.3728 19.7767 15.3624
"Cre03.g206450" 198.009 363.252 271.654 238.461 58.6726 62.5928 51.1925 113.702 93.7985 93.701 120.588 139.628 187.202 97.4781 203.34 226.686 981.271 369.28 179.096 187.423
"Cre03.g206300" 7.13612 5.52665 7.24318 8.128 5.26526 3.68612 5.48871 6.99026 3.93318 4.13068 5.60905 7.43137 4.78485 4.34603 7.24433 7.50729 4.02219 5.03526 7.01773 6.55465
"g4186" 4.6151 5.85488 2.6398 4.87311 7.2178 11.2609 9.17957 3.79742 3.89177 4.5486 22.1044 5.13732 30.2388 30.5119 9.14833 7.99304 4.7868 4.63701 3.6163 3.65815
"g4187" 0.244881 1.13496 1.14731 0.354043 3.34337 2.38978 2.00678 1.42365 1.00888 0.800439 0.301562 0.33458 1.59107 0.556512 0.585042 0.77443 0.337556 1.60503 1.6329 1.61028
"g4188" 0.0239966 3.13787e-06 0.0182881 0.0234064 0.0258248 0.0175262 0.0366945 0.0126267 0.065547 0.0273293 0 0.0044811 0.0393426 0.000465335 0.0141394 6.98823e-05 0.0316336 0.115358 0.118152 0.0552146
"Cre03.g206000" 10.7947 9.58822 9.13907 10.3647 5.51308 5.25468 5.32492 7.0141 7.42098 7.44807 5.05677 9.33097 10.9166 6.43987 13.4855 12.2087 12.8185 8.64011 6.58256 6.14009
"Cre03.g205800" 11.6587 5.95244 8.70851 11.7983 3.51058 2.70571 4.40151 6.4993 6.73019 4.07427 3.29823 4.70404 3.06697 3.65671 6.02114 4.59507 2.87897 2.69781 6.15293 8.8729
"Cre03.g205750" 1.38359 2.03394 1.43382 1.61587 0.996913 1.06044 0.425804 1.31995 2.03749 2.25793 0.353562 2.13277 1.46078 1.5073 2.58258 3.61666 0.437132 0.0135423 1.06314 1.1121
"Cre03.g205600" 30.6109 13.9806 20.4364 29.8561 32.1752 27.3534 31.1413 27.6825 19.6035 16.2819 31.0016 29.6214 24.9588 91.6771 28.5167 24.7568 12.5271 23.3663 19.6829 14.9173
"Cre03.g205550" 7.90865 8.86413 11.4994 7.52262 12.3933 9.18218 11.619 10.515 7.81946 8.44125 1.22831 2.49209 11.7715 7.27186 10.1253 11.0944 5.61646 7.99313 15.0231 13.6044
"Cre03.g205450" 1.07411 0.975973 1.43984 1.41086 3.91976 2.96789 2.41472 6.98599 6.42063 6.41978 2.64687 2.49229 1.44179 0.976757 1.01387 0.979109 1.77773 2.30205 3.29239 3.59585
"Cre03.g205350" 3.00874 2.03862 3.75006 3.16871 1.45038 1.28176 1.62267 2.21202 1.91417 1.62502 2.22928 1.88919 4.55511 2.51267 3.0549 2.86258 2.56821 4.3465 3.05024 2.09387
"Cre03.g205300" 1.23016 1.0559 2.25559 1.54864 0.366144 0.253099 0.385177 0.661952 0.507069 0.568825 2.11027 0.802201 1.45827 0.857945 1.44333 0.984161 1.59271 1.62819 0.72284 0.934103
"Cre03.g205200" 1.64366 1.28044 2.12792 1.74168 0.662233 0.788002 0.578175 0.822439 0.684456 0.702019 1.74402 1.36783 3.70325 2.75068 2.63778 2.90949 1.2354 1.64329 1.34226 1.41376
"Cre03.g205050" 8.17799 6.56994 4.3958 10.4602 5.63601 3.79265 5.40488 9.6573 7.98979 5.78061 1.90507 4.29538 2.7565 0.89267 6.59564 4.33484 4.64866 2.64208 9.72112 8.75804
"Cre03.g204950" 11.6036 6.95659 11.6754 11.8113 3.41019 3.44859 3.34755 6.80867 8.63369 8.79632 6.4491 7.25132 12.9888 14.1641 14.9375 16.6594 23.2104 7.71346 9.68329 9.44543
